id,type,text1,text2,text3,text4,notes
HSI_Conquest,SHIP,"The Overlord-class is a comprehensive modernization of the aging Conquest-class. It features heavier armor, a new barrier system, and a complete firepower overhaul.

Its predecessor, the Super Conquest-class, was originally commissioned by Tri-Tachyon as a retrofit with high-grade shield generators and heavier armor to counter the growing threat of carriers. Following the Sagittarian Civil War, the Eridani-Utopia Terraforming Corporation aligned itself with Halo Dynamics. And the Super Conquest was added to Halo Dynamics fleets. Prior to the Fifty-Year War, plans to modernize these aging vessels were set in motion, and the final model was named the Overlord-class.

The dynamics of war in this new era are very different from the past, the tacticians of old never imagined the day when the shields would lag behind spears — yet that day has come. In the face of overwhelming firepower, it seems only even greater firepower can prevail.

",,,,
HSI_Eagle,SHIP,"The Golden Eagle-class serves as a maneuverable long-range fire platform. Its retrofit with barrier systems did not affect its tactical role much, and thanks to its impeccable structural design and weapon configuration, the Golden Eagle-class can be said to have undergone the smallest changes from Ship Industry modification.",,,,
HSI_Aurora,SHIP,"After energy barriers became battlefield-ready, the Aurora-class was quickly added to the retrofit list. The modernized variant, redesignated as the Planet-class, retained the Aurora's iconic asymmetrical design. While many captains argue that this retrofit actually diminished the Planet-class' burst firepower. However, it is still well armed and very effective in battle.",,,,
HSI_Sunder,SHIP,"A high firepower destroyer. The Peregrine-class is based on the Sunder-class, which was redesigned from the gound up and added to Halo Dynamics fleets under a new name. The Peregrine retains the weapons layout and High Energy Focus system of the Sunder, with only a few structural changes.",,,,
HSI_Medusa,SHIP,"An advanced destroyer based on the Medusa-class. While it retains most of the Medusa-class's original core systems, including the Phase Skimmer and near identical weapons layout, the ColdRain-class differs greatly in hull structure, whixh was altered to optimize internal space feed up by the replacement of the shield generator.",,,,
HSI_Shrike,SHIP,"This cutting-edge light destroyer shares the same base design as the renowed Shrike-class. The propulsion system of the WoodOwl was adapted for Plasma Jets instead of the predecessor's Plasma Burn, giving the light destroyer greater tactical initiative.",,,,
HSI_Wolf,SHIP,"The Mallet-class is a variant of the Brawler-class, used as a small torpedo ship. Its rudimentary fire control system cannot support precision guided munitions and its frame is unable to support large autoloaders or nanoforges. In most engagements, the Mallet's objective is to unload its torpedo payload and retreat from the battlefield.",,,,
HSI_Scarab,SHIP,"More discerning captains will quickly recognize the similarities between the Longwind and Scarab-class ships. Despite appearing completely different, their weapon loadouts bear striking similarities. The Longwind-class retains a Domain era Temporal Shell system. Compared to the time manipulation system developed by Halo Dynamics, it is superior in speed of time flow, but this comes at the cost of marginally reduced firepower.",,,,
HSI_DaoHe,SHIP,"A large transport ship typically used by the military. Designed without basic defenses, its complete lack of armament makes it extremely vulnerable, and completely reliant on its escort for safety. Instead, it has higher top speed and a stronger hull then common cargo ships.",,,,
HSI_DaoHe2,SHIP,"A large transport ship typically used by the military. Designed without basic defenses, its complete lack of armament makes it extremely vulnerable, and completely reliant on its escort for safety. Instead, it has higher top speed and a stronger hull then common cargo ships.",,,,
HSI_Arbaletrier,SHIP,"The Arbalétrier - Strike Autonomous Combat Unit is a medium-sized mech designed to provide long-range ground fire support. While its defensive capabilities are modest, it boasts formidable anti-fortification and anti-vehicle firepower. Space combat variants retain only a single Arbalétrier armed with the Heavy Crossbow cannon per wing, with the rest armed only with basic weaponry.",,,,
HSI_Arbaletrier_WingMan,SHIP,"The Arbalétrier - Strike Autonomous Combat Unit is a medium-sized mech designed to provide long-range ground fire support. While its defensive capabilities are modest, it boasts formidable anti-fortification and anti-vehicle firepower. Space combat variants retain only a single Arbalétrier armed with the Heavy Crossbow cannon per wing, with the rest armed only with basic weaponry.",,,,
HSI_Dancer,SHIP,"The Dancer - Autonomous Combat Unit is a fast, lightweight autonomous combat unit designed for frontline reconnaissance, infiltration, and harassment operations. Its minimal defenses can only withstand small-arms fire, but its high speed allows it to quickly dart across battlefields. It is equipped with a variety of equipment according to tactical needs, ranging from beam blades to ion sub-machine guns, and rumor has it that they may also be equipped with a stealth field generator. While the unstoppable but sluggish Apocalypse units inspire dread, it's the Dancers slipping past defensive lines that truly chills the blood.",,,,
,,,,,,
,,,,,,
HSI_Life,SHIP,"The Ephemeral-class dreadnought, developed by Halo Dynamics in the middle of the Fifty-Year War, is a supercapital designed to counter the growing threat of Tri-Tachyon Capital fleet clusters. Its purpose is to spearhead a thrust through the heart of enemy formations when capital ships and their escorts vessels are occupied by piercing through enemy lines with overwhelming firepower.

The dreadnought is equipped with a propulsion system that can be overcharged for short periods of time, an Entrophy Feedback System, and a 4th-gen Time Space Manipulation system that allows it to unleash devastating firepower in the heat of battle despite its unexceptional number of armaments. Like most Halo Dynamics warships, the Ephemeral-class is designed with state-of-the-art technology. However, its reliability drew skepticism from the Department of War, who questioned the use of cryogenic energy conduits throughout the ship, a technology that had not yet undergone comprehensive large-scale production testing during the design phase.

As the first class of dreadnought, the Ephemeral-class was criticized by many military officials for its exorbitant development and construction costs. Fortunately however, it achieved dazzling results in the several battles it participated in. With the defeat of Tri-Tachyon and the abrupt end of the war, much of the original fleet production plans were halted or postponed, and the Ephemeral, now out of production, became a monument in the hands of fleets that survived the great war.",,,,
HSI_UkiyoA,SHIP,"The Department of War anticipated the discontinuation of the Ephemeral-class: It was unlikely that the Council would allow the continued production of such expensive ships after the war. And with the Oath-class reaching the end of its upgrade potential, a new capital ship to fill the void was urgently reqiored. Ship Industry developed the Ukiyo-class dreadnought to meet the Department of War's specifications of versatility, economy, and sophistication to establish it as the backbone of a new generation of fleets.

The design of the hull of the Ukiyo-class is based on that of the Ephemeral-class, retaining its signature tapered stern and OverDrive system. Modifications were mainly focused on the forward section. The Ukiyo-class can be quickly reconfigured at any standard dock to meet to different tactical requirements, and is designed with fleet-wide auxiliary systems. Assault Mode focuses on electronic warfare and firepower, with an advanced fire control center and an electronic warfare system capable of blanketing the entire battlefield. This ensures uninterrrupted information flows from allies under all known situations, allowing for accurate coordination of fleet firepower.

Compared to its predecessor, the Ephemeral-class, the Ukiyo-class appears rather mediocre. This dreadnought, which yet to demonstrate its capabilities, still has a long path head.
",,,,
HSI_UkiyoB,SHIP,"The Department of War anticipated the discontinuation of the Ephemeral-class: It was unlikely that the Council would allow the continued production of such expensive ships after the war. And with the Oath-class reaching the end of its upgrade potential, a new capital ship to fill the void was urgently reqiored. Ship Industry developed the Ukiyo-class dreadnought to meet the Department of War's specifications of versatility, economy, and sophistication to establish it as the backbone of a new generation of fleets.

The design of the hull of the Ukiyo-class is based on that of the Ephemeral-class, retaining its signature tapered stern and OverDrive system. Modifications were mainly focused on the forward section. The Ukiyo-class can be quickly reconfigured at any standard dock to meet to different tactical requirements, and is designed with fleet-wide auxiliary systems. Carrier Mode focuses on fighter strike capability, with a powerful command center capable of coordinating dispatches of strike wings for the entire fleet, allowing ultra-long-range strikes by fighters and the carrying of several elite wings. In addition, thanks to precise coordination and calculations, the Ukiyo-class enables friendly carriers with compatible designs to organize additional strike waves without disrupting normal operations.

Compared to its predecessor, the Ephemeral-class, the Ukiyo-class appears rather mediocre. This dreadnought, which yet to demonstrate its capabilities, still has a long path head.
",,,,
HSI_UkiyoC,SHIP,"The Department of War anticipated the discontinuation of the Ephemeral-class: It was unlikely that the Council would allow the continued production of such expensive ships after the war. And with the Oath-class reaching the end of its upgrade potential, a new capital ship to fill the void was urgently reqiored. Ship Industry developed the Ukiyo-class dreadnought to meet the Department of War's specifications of versatility, economy, and sophistication to establish it as the backbone of a new generation of fleets.

The design of the hull of the Ukiyo-class is based on that of the Ephemeral-class, retaining its signature tapered stern and OverDrive system. Modifications were mainly focused on the forward section. The Ukiyo-class can be quickly reconfigured at any standard dock to meet to different tactical requirements, and is designed with fleet-wide auxiliary systems. Heavy Mode makes the Ukiyo the fleet's bulwark. Although it lacks the fleet-wide support capabilities of the other two modes, it boasts unparalleled resilience. It is equipped with a Nanofield to repair hull damage for friendly vessels, as well as sturdy armor and hull that can absorb deadly long-range threats for the fleet.

Compared to its predecessor, the Ephemeral-class, the Ukiyo-class appears rather mediocre. This dreadnought, which yet to demonstrate its capabilities, still has a long path head.
",,,,
,,,,,,
HSI_ShuoYeYu,SHIP,"""It appeared behind us without warning, right in visual range. The tactical officer had no time to react, and several torpedoes slammed into our engines, leaving us nearly crippled. Fortunately, the escort fleet responded swiftly. After staying on high alert for what felt like hours, we finally confirmed it was gone.""","- TTS-Zen recovered captain's log, Broken Arrow incident investigation report","UNKNOWN ENTRY

Please register your Tri-Tachyon datapad to receive the latest news and updates.",,
HSI_WuSeHai,SHIP,"""Intel never briefed us on this!"" The furious captain slammed his fist onto the table, then turned to glare at the visibly unsettled company executive, ""What the hell were all of you doing?! That's an entire phase fleet! And an Astra********* super phase capital ship! Is this what you referred to as slightly larger than Aurora at most?!""

The TTS St George at last executed her legendary escape. After being intercepted three times by the unknown fleet, the severely damaged St George was fortunately enough to encounter large friendly patrol, and the unknown fleet was never seen again. All data on the ship was lost, leaving Tri-Tachyon to rely solely on survivor testimonies for intelligence.",,"UNKNOWN ENTRY

Please register your Tri-Tachyon datapad to receive the latest news and updates.",,
,,,,,,
,,,,,,
,,,,,,
HSI_Oath_GF3,SHIP,"An elite model upgraded with a new barrier generator, reserved solely for the Guards Fleet, and further tailored to the fleet's tactical doctrine.

The Oath-class was an early Council experiment in arming large ships with alien technology. The Oath-class demonstrated combat potential far beyond its predecessors in multiple operations, and was quickly mass produced to replace the aging Offense-class vessels. Designed primarily to hold and advance battle lines, the Oath-class boasts heavy armor and a large flux capacity, though this comes at the expense of reduced flux dissipation rate.

In its second major refit, the Oath-class was equipped with time coils. When activated, they provide the massive ship with a degree of tactical maneuverability for short periods of time. his experimental modification was soon standardized, becoming the most widely known model of the class today.

For a century following the Collapse, this widely deployed capital ship remained a mainstay of Halo Dynamics fleets. It was not until the deployment of the next generation Moonwind-class, MountainRain-class, as well as a small number of supercapital ships that the Oath-class was finally retired from its role as flagship in many fleets.",,,,
HSI_FengYue_GF3,SHIP,"An elite model upgraded with a new barrier generator, reserved solely for the Guards Fleet, and further tailored to the fleet's tactical doctrine.

"A massive attack carrier, capable of carrying far more fighters than any ship in Domain naval history. In addition to enormous hangars and nanoforges, the Moonwind-class also comes with an advanced wing management system to coordinate its vast fighter complement. Multiple temporal manipulation modules are installed within the hull, allowing selective acceleration of hangar production facilities, weapon systems, or wings, further enhancing the Moonwind-class' combat efficiency. Since its launch, the Moonwind-class has served as the backbone of carrier task forces, actively operating as flagships within the few carrier divisions among Halo Dynamics fleets."",,,,
HSI_Promise_GF3,SHIP,"An elite model upgraded with a new barrier generator, reserved solely for the Guards Fleet, and further tailored to the fleet's tactical doctrine.

"The Promise-class is the successor to the Dominator-class in Halo Dynamics fleets. As the heavy cruiser of the fleet, it maintains powerful shields and flux capacity while featuring heavier armor and stronger hull than standard Halo Dynamics ships. This comes at the cost of reduced maneuverability as a result of weaker thrusters. In fleets, the Promise is typically deployed alongside other ships to form a battle line, advancing deliberately to exploit breaches in enemy openings in enemy lines created by more maneuverable ships."",,,,
HSI_Eagle_GF3,SHIP,"An elite model upgraded with a new barrier generator, reserved solely for the Guards Fleet, and further tailored to the fleet's tactical doctrine.

"The Golden Eagle-class serves as a maneuverable long-range fire platform. Its retrofit with barrier systems did not affect its tactical role much, and thanks to its impeccable structural design and weapon configuration, the Golden Eagle-class can be said to have undergone the smallest changes from Ship Industry modification."",,,,
HSI_Xianfeng_GF3,SHIP,"An elite model upgraded with a new barrier generator, reserved solely for the Guards Fleet, and further tailored to the fleet's tactical doctrine.

"The Northwind-class was developed late in the Fifty-Year War, serving as flagship and aviation support ship for medium-sized fleets. Compared to older carriers, the Northwind-class has a more carefully optimized weapons layout, and can exert firepower close to that of a light cruiser with fewer armaments. In addition, its design prioritized survivability against missile threats, integrating the then-renowed Counter point-defense system."",,,,
HSI_Qiming_GF3,SHIP,"An elite model upgraded with a new barrier generator, reserved solely for the Guards Fleet, and further tailored to the fleet's tactical doctrine.

"The Morningstar-class is a light carrier, usually used as an escort. With balanced armament and an IFF disruptor, it boasts exceptional lethality against light targets."",,,,
HSI_Weaver_GF3,SHIP,"An elite model upgraded with a new barrier generator, reserved solely for the Guards Fleet, and further tailored to the fleet's tactical doctrine.

"The Weaver-class is a light torpedo ship. Though a little large, its powerful engines and fragile hull make it far more agile than it appears. Integrated production facilities allow the Weaver to sustain continuous torpedo strikes."",,,,
HSI_YunYan_GF3,SHIP,"An elite model upgraded with a new barrier generator, reserved solely for the Guards Fleet, and further tailored to the fleet's tactical doctrine.

"The Mist-class premier heavy frigate, was developed during a period of escalating tensions with Tri-Tachyon to combat the smaller ships during the expansion phase. Its formidable armament ensures it can hold its own even against dedicated gunboats."",,,,
,,,,,,
HSI_Apostle,SHIP,"Due to the possiblity of surveillance algorithms within Tripads, all references to this unit must employ an unrelated alias. Assigned the codename ""Apostle"", it is equipped with two built-in primary weapons. Following an assessment by the Department of Science and Technology, the unit was determined ""not to contain tehcnologies requiring restriction or further study"", and was removed from the list of critical assets. Eventually, through a certain someone's arrangements, the ""Apostle"" joined your fleet - as a souvenir.",,,,
,,,,,,
HSI_DayTime,SHIP,"The production license for the Daylight Wing is sealed within a heavily encrypted, specialized read-only device installable only in carrier nanoforges. Any attempt to read or modify it through other means would trigger security protocols. Such extreme confidentiality measures make you wonder where did these unmanned monstrosities, which slice through battlefields like lightning, truly come from.",,"UNKNOWN ENTRY

Please register your Tri-Tachyon datapad to receive the latest news and updates.",,
,,,,,,
#系统#,,,,,,
HSI_TimeShift,SHIP_SYSTEM,Rewinds the ship's temporal state by 3 seconds.,Special,,,
HSI_SubSpaceWalker,SHIP_SYSTEM,"Disappear completely. Increase maneuverability, top speed, and rate of fire, but cannot fire while the system lasts.",Special,,,
HSI_ShieldSuperCharge,SHIP_SYSTEM,Consumes charge to quickly recharge shield at the cost of 100% hard flux.,Special,,,
HSI_HMGTurretDeploy,SHIP_SYSTEM,Deploy heavy machine gun turret.,Special,,,
HSI_DeployCitadel,SHIP_SYSTEM,"Deploy the Citadel module to the assigned coordinates. If the Citadel is destroyed or its hull falls below 20%, it will be forcibly recalled for repairs.",Special,,,
HSI_TimeWarp,SHIP_SYSTEM,Greatly speeds up the flow of time on board the ship for a short time. For larger ships, also teleports the ship a short distance.,Special,,,
HSI_TacTeleporter,SHIP_SYSTEM,The ship instantly teleports to any desired nearby location.,Special,,,
HSI_ACE,SHIP_SYSTEM,"Supercharge built-in weapons, but forces them into cooldown afterwards.",Special,,,
HSI_SiegeMode,SHIP_SYSTEM,"Disables engines, but greatly increases range.",Special,,,
HSI_Burial,SHIP_SYSTEM,"The ship instantly teleports to the desired location, while continuously releasing Death Butterflies.",Special,,,
HSI_TheBet,SHIP_SYSTEM,"Overcharges carrier nanoforges, continuously replacing lost fighters while greatly enhancing fighter performance. When the system ends, all fighters are immediately destroyed, and refit time is permanently increased by 33%.",Special,,,
HSI_TorpedoFactory,SHIP_SYSTEM,"Reloads all unguided missile weapons of the equivalent of 1250/2500/5000 damage worth of ammo, according to mount size. Any remainder is carried over to the next reload.",Special,,,
HSI_ElegySystem,SHIP_SYSTEM,Increases damage taken by targets marked by Spirit Sight. Spirit deals damage to marked targets whose hull falls below a certain percentage or value.,Special,,,
HSI_UnstableTimeFlow,SHIP_SYSTEM,"The flow of time on board the ship changes periodically. On taking damage, automatically speeds up, limited by cooldown. On manual activation, speeds up the flow of time on board the ship.",Special,,,
HSI_EmergencyBarrier,SHIP_SYSTEM,Gain a fixed amount of additional barrier. The extra barrier cannot exceed 50% of maximum barrier capacity.,Special,,,
HSI_RapidReinforcement,SHIP_SYSTEM,Instantly replaces lost fighters.,Special,,,
HSI_IFFDisruptor,SHIP_SYSTEM,"Suppresses the target's Identification Friend or Foe, preventing it from targeting friendly fighters.",Special,,,
HSI_HOH,SHIP_SYSTEM,"Fires the built-in ""Hammer of Humanity"".",,,,
HSI_TimeShunt,SHIP_SYSTEM,"Direct the ship's temporal modules to different parts of the ship, speeding them up and switching passive bonuses accordingly.",,,,
HSI_ThorFury,SHIP_SYSTEM,Continuously fires arcs of electricity at surrounding hostiles.,,,,
HSI_LuminarFlow,SHIP_SYSTEM,Reduces damage to barriers and hull.,,,,
HSI_Phaseteleporter,SHIP_SYSTEM,The ship instantly teleports to any desired nearby location.,,,,
HSI_DreadnoughtCharge,SHIP_SYSTEM,Provides a massive speed boost at the expense of being unable to turn or use shields.,,,,
HSI_DeepDive,SHIP_SYSTEM,Enter a phase state that is difficult to detect. Increase maneuverability.,,,,
HSI_SpaceStorm,SHIP_SYSTEM,"Draws in nearby enemies, then repels them away while dealing damage. Greatly reduces incoming damage.",,,,
HSI_Arbaletrier_Support,SHIP_SYSTEM,Deploys Arbalétrier drones.,,,,
HSI_ShieldUp,SHIP_SYSTEM,"Reduces all damage taken, greatly increases weapon range and projectile speed, but greatly reduces top speed and maintains a fixed distance from target ship.",,,,
HSI_OverDrive,SHIP_SYSTEM,Greatly improves the ship's top speed and maneuverability. Continuously generates flux while activated.,,,,
HSI_TSControl,SHIP_SYSTEM,"Propels the ship in a chosen direction while deflecting nearby projectiles, missiles, and beams. Immune to reductions in flow of time.",,,,
HSI_Maid_Support,SHIP_SYSTEM,Double performance! (Deploy an additional identical fighter),,,,
HSI_DodgeFighter,SHIP_SYSTEM,Dashes quickly to a nearby location. Launches flares along the way.,,,,
HSI_UplinkFireControl,SHIP_SYSTEM,Removes electronic warfare penalties from allies. Slightly increases damage and range of all allied energy and kinetic weapons. Does not stack.,,,,
HSI_DeckLoadStrike,SHIP_SYSTEM,All Halo Dynamics carriers immediately deploy a copy of their full fighter wings. Each ship has a 120 second internal cooldown.,,,,
HSI_FinalFortress,SHIP_SYSTEM,Increases maximum damage reduction by armor and minimum armor value at the cost of reducing rate of fire for all weapons. Nearby hostile missiles are more likely to lock onto this ship.,,,,
HSI_FortifiedShield,SHIP_SYSTEM,Greatly reduces all incoming damage to barriers.,,,,
HSI_OverBurstDrive,SHIP_SYSTEM,Propels the ship forward a short distance. Stores multiple charges.,,,,
HSI_DayTimeAurora,SHIP_SYSTEM,Greatly increases speed.,,,,
,,,,,,
#星球&势力#,,,,,,
HSI,FACTION,"Halo Dynamics, formerly known as the Domain Alien Technology Research Institute, gradually evolved into its current complex political entity following the Collapse. Its earliest established division was the Halo Dynamics Ship Industry, which remains its most commonly used public-facing identity. The corporation now encompasses over a dozen departments, including the Weapons Industry, Science and Technology, Security, War, Interior, and Finance, effectively functioning as a megacorporation that dominates the Sagittarian Sector.

The organization is governed by a Council, with leadership centered around its Director, who was the former head of the research institute. While council members have undergone multiple rotations over time, the Director has never changed. Due to the unshakeable authority of the Director, Halo Dynamics still retains a significant degree of loyalty to the Domain. Councilors who attempt to challenge this either quickly come around or disappear.

Following the Signal Suppression War and the Omega Nebula Incident, nearly all local factions within the Sagittarian Sector became subordinate to either Halo Dynamics or Tri-Tachyon. Due to historical tensions dating back to the Domain era, friction between the two sides gradually intensified, eventually erupting into a sector-wide civil war spanning five decades. The conflict ended in victory for Halo Dynamics and the acquisition of most Tri-Tachyon assets. Prior to the end of the war, the Sagittarian branch of Tri-Tachyon sent several encrypted communications to the Persean Sector. The Department of Security assessed that these transmissions may have contained intelligence on the Gates, and consequently, the Council ordered of the near-complete EHOF Project be restarted, culminating in Halo Dynamics' arrival in the war-torn Persean Sector at the height of the Second AI War. With local factions too occupied to put up much resistance, Halo Dynamics successfully established an outpost in the region.",,,,
HSI_Intrusion,PLANET,"A distorted event horizon projection. The space bridge stabilizes the projection, allowing Halo Dynamics to maintain a consistent flow of fleets and resources into the Persean Sector. In the early days of the projection, a nearby rogue planet was gravitationally captured, becoming Intrusion's only planet after the space bridge was established.",,,,
HSI_SpaceBridge,CUSTOM,"The space bridge encircles Intrusion's projection, its core comprising an intricate space stabilization system. Halo Dynamics has added scientific research facilities to study other applications of EHOF.",,,,
HSI_Wanderer,PLANET,"This wandering frozen planet was captured by Intrusion's gravity, and Halo Dynamics established it as a forward outpost in the Persean Sector, constructing a comprehensive industrial system. As Intrusion provides no form of light or heat, Halo Dynamics built a planetary-scale heating network for Wanderer.",,,,
HSI_Minion,PLANET,"This frozen rogue planet orbits Wanderer as its gravitational companion, both captured by Intrusion's gravity. Halo Dynamics established it as a forward outpost in the Persean Sector, constructing a comprehensive industrial system. As Intrusion provides no form of light or heat, Halo Dynamics built a planetary-scale heating network for Wanderer.",,,,
HSI_Wanderer_Station,CUSTOM,"A heavy space station orbiting Wanderer as Halo Dynamics' first and only known Star Fortress in the sector, the Wanderer Vanguard Fortress was designed as the largest space defense facility.",,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
