id,type,text1,text2,text3,text4,notes
HSI_Medusa,SHIP,高级驱逐舰，原型来自 美杜莎-级 驱逐舰。大部分设备配置同 美杜莎-级 一样，安装了经典的闪现驱动器和几乎一致的武器系统。冷雨-级 的船体结构经过大幅度改动，以充分利用更换护盾设备所产生的舰体空间。,,,,
HSI_Shrike,SHIP,这种尖端的突击轻型驱逐舰，与早已声名远扬的 野狼-级 来自同一设计团队。林枭-级 的推进系统在改造中被调整为可注入等离子，而非原型的爆裂驱动，使这条轻型驱逐舰获得了更强的战术主动权。,,,,
HSI_Wolf,SHIP,重锤-级是某种斗士-级的变体，作为小型鱼雷艇使用。其火控系统过于简略而难以与精密制导武器配合，而且也无法支持大体积的装填器或是纳米锻炉。绝大部分时候，重锤-级的战术目的就只是把船上的鱼雷对着某处射出去，然后撤离战场。,,,,
HSI_Scarab,SHIP,对于较为敏锐的船长来说，他们很容易发现 长风-级 和 圣甲虫-级 的联系。虽然两者的外形完全不同，火力配置却相当接近。长风-级 配置的仍是人之领时代使用的时流系统，相较于光环动力开发的时空操纵系统，在时间流速上更胜一筹，然而自身火力稍弱。,,,,
HSI_DaoHe,SHIP,一种通常用于军事运输的大型运输舰，在设计之初就不考虑基础的防御需求。武备的缺失使其变得极度脆弱，依赖护航舰队以确保基本的安全。节省的空间换取了相较常用货船更高的航速和坚固的船体。,,,,
HSI_DaoHe2,SHIP,一种通常用于军事运输的大型运输舰，在设计之初就不考虑基础的防御需求。武备的缺失使其变得极度脆弱，依赖护航舰队以确保基本的安全。节省的空间换取了相较常用货船更高的航速和坚固的船体。,,,,
HSI_Arbaletrier,SHIP,弩手-打击无人作战单元 是一款用于提供地面远程打击火力的中型机甲。其防护能力并不出色，但具有强大的反工事和反载具火力。太空战的改型仅在一队 弩手 联队中保留了一台使用 重弩 火炮，其余的 弩手 仅配置最基本的火力。,,,,
HSI_Arbaletrier_WingMan,SHIP,弩手-打击无人作战单元 是一款用于提供地面远程打击火力的中型机甲。其防护能力并不出色，但具有强大的反工事和反载具火力。太空战的改型仅在一队 弩手 联队中保留了一台使用 重弩 火炮，其余的 弩手 仅配置最基本的火力。,,,,
HSI_Dancer,SHIP,舞者-无人作战单元 是一款高速轻型无人作战单元，贫瘠的防御只能应对小口径武器，多用于前线侦查、渗透、袭扰等战术目的。这些灵巧而高速的机械能以高速在战场间机动，并依据战术需求配置不同的装备，从束能枪刃到离子冲锋枪应有尽有，传言中还可能配有隐形力场发生器。对地面战斗人员而言，相较于势不可挡但是行动迟缓的天启，不知何时绕过防线的舞者带来的恐惧感要更胜一筹。,,,,
,,,,,,
,,,,,,
HSI_Life,SHIP,"开发于五十年战争中期的浮生-级无畏舰，是光环动力为了应对速子逐渐表现出的主力舰集群倾向而开发的超级主力舰。其目的是提供一根足够锐利的矛，在双方的屏卫舰相互冲击、主力舰顾此失彼时直插对方的心脏，使用最极端的火力爆发压垮对方的阵线。

这型无畏舰配置了可以临时超载的推进系统，舰上搭载的熵反馈幅能网络和第四代时空操作系统使其在激烈交战中也能用并不突出的武器数量爆发出惊人的火力。正如光环动力的绝大部分舰船一样，浮生-级在设计时即采用了最先进的技术。其可靠性一度受到战争部的质疑，尤其是遍布全船的低温导能系统，这种技术在设计初期甚至还未进行完整的大规模生产测试。

作为首级无畏舰，浮生-级背后付出的高昂开发和建造成本为不少军方成员诟病，好在参与的数次战役中，浮生-级都取得了相当耀眼的战果。随着速子科技的溃败，战争迅速结束，原有的舰队生产计划几乎全面停止或是延期，目前不再生产的浮生-级成为了那些经历过大战的舰队手中的纪念碑。",,,,
HSI_UkiyoA,SHIP,"浮生-级的停止生产在战争部的意料之中：战争结束后，理事会不太可能允许这种昂贵的舰船继续生产。而誓约-级目前的改造潜力接近枯竭，急需一款全新的主力舰来填补空缺。舰船工业依据战争部提出的通用性、经济性和先进性的技术指标设计了浮世-级无畏舰，作为新一代的舰队支柱使用。

浮世-级的船体由浮生-级的设计修改而来，保留了标志性的尖尾和超越驱动器。主要改动集中在前部。浮世-级可以在任意标准船坞迅速改装为不同战术风格的舰船，以应对不同的战术需求，而且设计了舰队级别的辅助系统。强袭形态注重电子战和火力，拥有能覆盖整个战场的先进火控中枢和电子战用系统，能在任何已知情况下保障己方的信息链路畅通，并对舰队火力进行精确的协调。

相较于前辈浮生，浮世-级显得十分平庸。这条尚未证明过自己的无畏舰还有很长的路要走。
",,,,
HSI_UkiyoB,SHIP,"浮生-级的停止生产在战争部的意料之中：战争结束后，理事会不太可能允许这种昂贵的舰船继续生产。而誓约-级目前的改造潜力接近枯竭，急需一款全新的主力舰来填补空缺。舰船工业依据战争部提出的通用性、经济性和先进性的技术指标设计了浮世-级无畏舰，作为新一代的舰队支柱使用。

浮世-级的船体由浮生-级的设计修改而来，保留了标志性的尖尾和超越驱动器。主要改动集中在前部。浮世-级可以在任意标准船坞迅速改装为不同战术风格的舰船，以应对不同的战术需求，而且设计了舰队级别的辅助系统。航空形态注重战机打击能力，强大的指挥中枢能为整支舰队协调打击群调度，允许战机执行超远程打击，并搭载有数支精锐联队。此外，经过极限协调和计算，浮世-级可以在不影响正常运作的情况下让具有适当设计的友军航母组织额外的打击波次。

相较于前辈浮生，浮世-级显得十分平庸。这条尚未证明过自己的无畏舰还有很长的路要走。
",,,,
HSI_UkiyoC,SHIP,"浮生-级的停止生产在战争部的意料之中：战争结束后，理事会不太可能允许这种昂贵的舰船继续生产。而誓约-级目前的改造潜力接近枯竭，急需一款全新的主力舰来填补空缺。舰船工业依据战争部提出的通用性、经济性和先进性的技术指标设计了浮世-级无畏舰，作为新一代的舰队支柱使用。

浮世-级的船体由浮生-级的设计修改而来，保留了标志性的尖尾和超越驱动器。主要改动集中在前部。浮世-级可以在任意标准船坞迅速改装为不同战术风格的舰船，以应对不同的战术需求，而且设计了舰队级别的辅助系统。重装形态是舰队之壁，虽然不如其他两种形态那样具备对整支舰队的支援能力，但其拥有无与伦比的韧性。搭载的纳米修复场能为友军修复舰体损伤，坚固的装甲和船体也能为友军吸收致命的远程威胁。

相较于前辈浮生，浮世-级显得十分平庸。这条尚未证明过自己的无畏舰还有很长的路要走。
",,,,
,,,,,,
HSI_ShuoYeYu,SHIP,"""那东西就这样突然出现在我们背后的目视范围，战术官来不及反应，我们的引擎旋即被数发鱼雷命中，几乎完全损毁。好在护航舰队迅速做出反应。在维持了数十分钟的全面警戒后，我们确信它离开了。""",TTS-Zen断箭事故调查报告中披露的，被恢复的舰长日志,"未知条目

请更更更更更新数据库.",,
HSI_WuSeHai,SHIP,"""情报部门没给我们说过这个！""愤怒的舰长猛锤了一下桌面，然后扭头瞪着那位看起来也并不平静的公司高层，""你们都是吃干饭的吗？那是一整支相位舰队！还有一条*Astra粗口*超级相位主力舰！这就是你们说的最多比极光稍大？""

TTS-圣乔治号最终完成了那次传奇逃亡。在被不明舰队截击三次之后，严重损坏的圣乔治号幸运地碰到了一支友军的大型巡逻队，不明舰队再也没有出现。舰上所有数据全部丢失，速子科技只能通过幸存船员的描述获得情报。",,"未知条目

请更更更更更新数据库.",,
,,,,,,
,,,,,,
,,,,,,
HSI_Oath_GF3,SHIP,"升级了新式屏障发生器的精英型号，只配属给近卫舰队使用，并基于舰队的理念特点进行了进一步升级。

誓约-级 是理事会早期使用外星技术武装大型舰船的实验型号。誓约-级在多次行动中表现出了远超原有型号的战斗潜力，因而被迅速投入量产以取代老旧的 攻势-级。 誓约-级 在设计时就以维持和推进阵线为主要目标，配备了厚重的装甲和庞大的幅能缓冲区，代价是牺牲了电网的散热能力。

在 誓约-级 的第二次改造中，搭载了只能短时激活的时间线圈，以为这艘巨舰提供一定程度的战术机动能力。这一实验性改造很快进行了推广，成为 誓约-级 的标准配置，也是如今最广为人知的型号。

这种保有量巨大的主力舰在大崩塌后的一百年间始终是光环动力舰队的中流砥柱，直到新锐的 风月-级、山雨-级 和少量超级主力舰投入现役，许多舰队才把 誓约-级 从旗舰的位置上替换下来。",,,,
HSI_FengYue_GF3,SHIP,"升级了新式屏障发生器的精英型号，只配属给近卫舰队使用，并基于舰队的理念特点进行了进一步升级。

一艘庞大的攻击航母，能搭载远超人之领海军历史上任何型号航母的载机。除了巨大的机库和纳米生产车间外，风月-级 还安装了一套先进的联队管理系统，以调度其庞大的机队。舰体中安装有数套时空操作设备，能选择性加速机库生产设施、武器系统或是联队，进一步提高 风月-级 的战斗效率。自下水起，风月-级 就长期作为航母分队的中坚力量，以分队旗舰的身份活跃在光环动力舰队为数不多的航母分队中。",,,,
HSI_Promise_GF3,SHIP,"升级了新式屏障发生器的精英型号，只配属给近卫舰队使用，并基于舰队的理念特点进行了进一步升级。

诺言-级 是光环动力舰队中 统治者-级 的继任者。作为舰队的重巡洋舰保留了厚重的护盾和幅能缓冲区，并安装了一般光环动力舰船不具备的厚重装甲和结构强化场。代价是推进器能源减少而导致的机动不佳。通常在舰队中用于和其他舰船组成阵线，在高机动舰船撕扯出缺口后稳步推进并分割敌人。",,,,
HSI_Eagle_GF3,SHIP,"升级了新式屏障发生器的精英型号，只配属给近卫舰队使用，并基于舰队的理念特点进行了进一步升级。

金雕-级 扮演着机动远程火力支点的角色。换装屏障并未过多影响其战术风格，凭借无可挑剔的结构设计和武器配置， 金雕-级 可以说是舰船工业改造中变化幅度最小的。",,,,
HSI_Xianfeng_GF3,SHIP,"升级了新式屏障发生器的精英型号，只配属给近卫舰队使用，并基于舰队的理念特点进行了进一步升级。

朔风-级 开发于五十年战争后期，作为中型舰队的旗舰和航空支援舰使用。相较于老式航母，朔风-级 具备更精细规划的火力布局，使用较少的武器就能发挥出接近轻巡洋舰的火力。此外，在设计时就已经充分考虑到面对导弹火力的生存性，内置了一座当时声名鹊起的 反击 防空系统。",,,,
HSI_Qiming_GF3,SHIP,"升级了新式屏障发生器的精英型号，只配属给近卫舰队使用，并基于舰队的理念特点进行了进一步升级。

启明-级 是一款轻型航母，通常用作护航航母使用。均衡的火力搭配 IFF 干扰器，对轻型目标具备极高的杀伤力。",,,,
HSI_Weaver_GF3,SHIP,"升级了新式屏障发生器的精英型号，只配属给近卫舰队使用，并基于舰队的理念特点进行了进一步升级。

织缕-级 是一款轻型雷击舰。体型稍大，但配备了更强的引擎和脆弱船体的 织缕-级 并不如外观上那样笨拙。内置的生产设施使 织缕-级 能持续组织鱼雷打击。",,,,
HSI_YunYan_GF3,SHIP,"升级了新式屏障发生器的精英型号，只配属给近卫舰队使用，并基于舰队的理念特点进行了进一步升级。

作为主力护卫舰的 云烟-级 是在与速子摩擦加剧期间，为对抗扩展纪元小型舰船设计的重火力护卫舰。强悍的火力即使面对专业炮艇也不落下风。",,,,
,,,,,,
HSI_Apostle,SHIP,"由于Tripad内部可能存在的窃听算法，任何对此机体的描述都应使用完全无关的代称。它的新名字是""使徒""，携带有不可更换的两种主要武器。交由科学技术部评估后，此机体被认为""不具备任何需要封锁或研究的技术成果""，因而从重要资产中除名。最终通过某人的运作，""使徒""加入了你的舰队——作为纪念品。",,,,
,,,,,,
HSI_DayTime,SHIP,白昼-联队 的生产许可被封存在一块高度加密的特制只读装置中，仅能安装在舰载机生产车间中使用，通过任何其他方式读取和修改都会触发安全系统。这种极端的保密措施让你不得不怀疑这些如闪电般掠过战场的无人怪物到底来自何处。,,"未知条目

请更新数据库.",,
,,,,,,
#系统#,,,,,,
HSI_TimeShift,SHIP_SYSTEM,时间回流到3秒前。,特殊,,,
HSI_SubSpaceWalker,SHIP_SYSTEM,完全消失。提高机动性、最大速度和开火速度，系统持续期间无法开火。,特殊,,,
HSI_ShieldSuperCharge,SHIP_SYSTEM,消耗备用点数，以100%硬幅能的代价迅速为护盾充能。,特殊,,,
HSI_HMGTurretDeploy,SHIP_SYSTEM,部署一座安装有重机枪的炮塔。,特殊,,,
HSI_DeployCitadel,SHIP_SYSTEM,将携带的坚城-模块部署到指定位置，坚城被摧毁或结构低于20%时会被强制召回并修复。,特殊,,,
HSI_TimeWarp,SHIP_SYSTEM,在短时间内获得极高倍率的时间流速，如果是较大的舰船，还会进行一段短距离传送。,特殊,,,
HSI_TacTeleporter,SHIP_SYSTEM,传送到指定位置。,特殊,,,
HSI_ACE,SHIP_SYSTEM,大幅强化内置武器，系统结束后会强制进入排幅状态。,特殊,,,
HSI_SiegeMode,SHIP_SYSTEM,无法移动，获得巨大幅度的射程提升。,特殊,,,
HSI_Burial,SHIP_SYSTEM,传送到指定位置，期间持续释放亡蝶。,特殊,,,
HSI_TheBet,SHIP_SYSTEM,立即过载舰载机生产，持续补充舰载机并大幅提高舰载机性能。系统结束时所有舰载机立即被摧毁，整备时间永久增加33%。,特殊,,,
HSI_TorpedoFactory,SHIP_SYSTEM,再装填相当于 1250/2500/5000 伤害的所有非制导导弹武器的弹药，不足1枚的部分累计到下次装填。,特殊,,,
HSI_ElegySystem,SHIP_SYSTEM,灵视锁定的目标受到的伤害中等幅度提高。灵会攻击其中结构低于一定比例或一定数值的目标。,特殊,,,
HSI_UnstableTimeFlow,SHIP_SYSTEM,时间流速周期性变化。受到伤害时，自动触发少量时间流速提高，具有一定冷却时间。主动启动时，提高一定时间流速。,特殊,,,
HSI_EmergencyBarrier,SHIP_SYSTEM,获得一定额度的额外屏障。额外屏障无法超过屏障容量的 50% 。,特殊,,,
HSI_RapidReinforcement,SHIP_SYSTEM,立刻补充已损失的战机。,特殊,,,
HSI_IFFDisruptor,SHIP_SYSTEM,压制目标敌我识别系统，使其无法自动瞄准友方战机。,特殊,,,
HSI_HOH,SHIP_SYSTEM,"发射内置的""人理之锤""。",,,,
HSI_TimeShunt,SHIP_SYSTEM,将舰载的时空模块指向不同部分进行加速，切换被动加成。,,,,
HSI_ThorFury,SHIP_SYSTEM,持续向周围的敌对目标发射电弧。,,,,
HSI_LuminarFlow,SHIP_SYSTEM,降低屏障和船体受到的伤害。,,,,
HSI_Phaseteleporter,SHIP_SYSTEM,传送到指定位置。,,,,
HSI_DreadnoughtCharge,SHIP_SYSTEM,高速向前冲锋，无法转向和使用护盾。,,,,
HSI_DeepDive,SHIP_SYSTEM,进入难以被侦测的相位状态。提高机动性。,,,,
HSI_SpaceStorm,SHIP_SYSTEM,吸引周围的敌人，随后将敌人推开并造成伤害。大幅降低自身承受的伤害。,,,,
HSI_Arbaletrier_Support,SHIP_SYSTEM,弩手僚机加入战斗。,,,,
HSI_ShieldUp,SHIP_SYSTEM,获得少量伤害减免，大幅提高射程和射弹速度，大幅降低最大航速且与目标维持一定距离。,,,,
HSI_OverDrive,SHIP_SYSTEM,大幅提高最大航速和机动性，持续产生幅能。,,,,
HSI_TSControl,SHIP_SYSTEM,向指定方向快速移动，期间偏折附近的射弹、导弹与光束。免受时间流速降低的影响。,,,,
HSI_Maid_Support,SHIP_SYSTEM,性能翻倍！(额外部署一架相同的战机),,,,
HSI_DodgeFighter,SHIP_SYSTEM,向附近快速移动。期间抛射热诱弹。,,,,
HSI_UplinkFireControl,SHIP_SYSTEM,消除所有友军受到的电子战惩罚。小幅提高所有友军的能量和实弹武器的伤害和射程。无法叠加。,,,,
HSI_DeckLoadStrike,SHIP_SYSTEM,所有光环动力航母立刻部署所有联队的复制。对每条舰船有 120 秒内置冷却。,,,,
HSI_FinalFortress,SHIP_SYSTEM,降低自身的武器开火速度，提高最大装甲减伤和装甲最小值，降低受到的伤害。附近的敌对导弹会倾向于锁定自身。,,,,
HSI_FortifiedShield,SHIP_SYSTEM,大幅降低屏障受到的伤害。,,,,
HSI_OverBurstDrive,SHIP_SYSTEM,向前进行一段短距离加速。可以储存多次。,,,,
HSI_DayTimeAurora,SHIP_SYSTEM,大幅提高航速。,,,,
,,,,,,
#星球&势力#,,,,,,
HSI,FACTION,"前身为人之领外星技术研究所的光环动力，在大崩塌后逐渐形成了如今复杂的政治实体。其中最初成立的部门是光环动力舰船工业，也是最常用的对外名称。此外包括武器工业，科学技术部，安全部，战争部，内政部，财政部等十数个部门，是实际控制着人马座星区的巨型企业。

其领导者是以前任研究所所长，如今的理事长为核心的理事会。尽管理事们已经进行了数次更迭，理事长却从未改变。由于理事长本人无可动摇的权威，光环动力仍然保有相当程度对人之领的忠诚。试图动摇这点的理事要么很快回心转意，要么就此消失。

人马座星区在遮波战争和omega星云事件后，本土的大小势力几乎全都依附于光环动力和速子科技。由于人之领时期和速子科技的一点不愉快，以及双方对抗逐渐加剧，最终对峙摩擦发展为覆盖整个星区的全面战争。这场持续了五十年的星区内战，最终以光环动力胜出结束。速子科技的绝大部分力量被收编。战争结束前，速子科技人马座分部向英仙座星区发出了数道加密通讯。安全部判断其中可能包含关于星门的信息，因此理事会指令重启了接近完工的EHOF工程，在第二次ai战争白热化的阶段来到了破败的英仙座，因而并未受到过多阻力就成功建立了一处前哨站。",,,,
HSI_Intrusion,PLANET,被扭曲的事件视界投影。空间桥使投影从随机点变为了稳定点，光环动力得以向英仙座稳定输出舰队和资源。早期的几次投影中，附近的一颗流浪行星被引力捕获，在空间桥建立后成为了Intrusion的唯一行星。,,,,
HSI_SpaceBridge,CUSTOM,空间桥环绕着Intrusion的投影，其主体是一套复杂的空间稳定系统，光环动力在其上增设了科研机构以研究关于EHOF的其他应用。,,,,
HSI_Wanderer,PLANET,这颗流浪的冰冻行星被Intrusion的引力捕获，光环动力将这里作为英仙座前哨站，修建了完善的工业体系。由于Intrusion无法提供任何形式的光热，光环动力为Wanderer修建了星球级的供热系统。,,,,
HSI_Minion,PLANET,这颗流浪的冰冻行星环绕于Wanderer，与其一起被Intrusion的引力捕获，光环动力将这里作为英仙座前哨站，修建了完善的工业体系。由于Intrusion无法提供任何形式的光热，光环动力为Wanderer修建了星球级的供热系统。,,,,
HSI_Wanderer_Station,CUSTOM,环绕着Wanderer的重型空间站，作为光环动力在此星区的首个也是目前唯一已知的重型要塞，Wanderer先锋要塞被设计为最大型的空间防御设施。,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
